,return_time,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.),departure_time_2
26601,2019-06-08 00:39:48,78,Messeniuksenkatu,63.0,Jätkäsaarenlaituri,2926.0,1021,2019-06-08 00:22:44
26602,2019-06-08 00:34:19,41,Ympyrätalo,76.0,Olympiastadion,2329.0,700,2019-06-08 00:22:37
26603,2019-06-08 01:04:39,212,Tunnelitie,124.0,Isoisänsilta,7417.0,2526,2019-06-08 00:22:32
26604,2019-06-08 00:27:39,41,Ympyrätalo,16.0,Liisanpuistikko,1145.0,306,2019-06-08 00:22:29
26605,2019-06-08 00:34:22,41,Ympyrätalo,76.0,Olympiastadion,2306.0,715,2019-06-08 00:22:25
26606,2019-06-08 00:38:06,21,Töölönlahdenkatu,53.0,Heikkiläntie,3781.0,939,2019-06-08 00:22:22
26607,2019-06-08 00:40:36,24,Mannerheimintie,111.0,Esterinportti,3581.0,1090,2019-06-08 00:22:20
26608,2019-06-08 00:31:07,42,Haapaniemenkatu,124.0,Isoisänsilta,1835.0,526,2019-06-08 00:22:19
26609,2019-06-08 00:28:14,24,Mannerheimintie,70.0,Sammonpuistikko,947.0,357,2019-06-08 00:22:13
26610,2019-06-08 00:50:18,24,Mannerheimintie,138.0,Arabiankatu,5940.0,1684,2019-06-08 00:22:10
26611,2019-06-08 00:40:24,123,Näkinsilta,78.0,Messeniuksenkatu,2805.0,1100,2019-06-08 00:22:01
26612,2019-06-08 00:25:49,76,Olympiastadion,39.0,Ooppera,261.0,237,2019-06-08 00:21:48
26613,2019-06-08 00:34:10,76,Olympiastadion,49.0,Annankatu,2812.0,742,2019-06-08 00:21:46
26614,2019-06-08 00:25:24,274,Voikukantie,280.0,Puotilan ostoskeskus,677.0,218,2019-06-08 00:21:44
26615,2019-06-08 00:47:05,701,Gallen-Kallelan tie,101.0,Munkkivuoren ostoskeskus,3977.0,1519,2019-06-08 00:21:42
26616,2019-06-08 00:33:59,541,"Aalto-yliopisto (M), Korkeakouluaukio",559.0,Pohjankulma,2362.0,734,2019-06-08 00:21:41
26617,2019-06-08 00:50:13,701,Gallen-Kallelan tie,101.0,Munkkivuoren ostoskeskus,4139.0,1700,2019-06-08 00:21:40
26618,2019-06-08 00:38:55,39,Ooppera,69.0,Kalevankatu,2507.0,1034,2019-06-08 00:21:36
26619,2019-06-08 00:43:44,275,Itäkeskus (M),284.0,Myllypuro (M),3652.0,1332,2019-06-08 00:21:30
26620,2019-06-08 00:50:03,76,Olympiastadion,17.0,Varsapuistikko,2491.0,1712,2019-06-08 00:21:24
26621,2019-06-08 00:32:35,76,Olympiastadion,120.0,Mäkelänkatu,2445.0,677,2019-06-08 00:21:16
26622,2019-06-08 00:29:46,62,Messitytönkatu,5.0,Sepänkatu,1693.0,519,2019-06-08 00:21:06
26623,2019-06-08 00:27:40,545,Sähkömies,532.0,Betonimies,1255.0,391,2019-06-08 00:21:05
26624,2019-06-08 00:32:30,77,Nordenskiöldinaukio,68.0,Albertinkatu,2869.0,679,2019-06-08 00:21:03
26625,2019-06-08 00:31:30,505,Westendinasema,593.0,Toppelundintie,1992.0,630,2019-06-08 00:20:59
26626,2019-06-08 00:27:59,557,Louhentori,555.0,Kalevalantie,1065.0,416,2019-06-08 00:20:58
26627,2019-06-08 00:36:19,68,Albertinkatu,143.0,Kuikkarinne,4364.0,899,2019-06-08 00:20:57
26628,2019-06-08 00:23:24,633,Avaruuskatu,635.0,Kuunkatu,562.0,156,2019-06-08 00:20:45
26629,2019-06-08 00:47:05,22,Rautatientori / länsi,44.0,Sörnäinen (M),2570.0,1586,2019-06-08 00:20:36
26630,2019-06-08 00:42:33,77,Nordenskiöldinaukio,54.0,Gyldenintie,5051.0,1312,2019-06-08 00:20:36
26631,2019-06-08 00:29:09,77,Nordenskiöldinaukio,33.0,Kauppakorkeakoulu,1711.0,511,2019-06-08 00:20:36
26632,2019-06-08 00:34:29,217,Marttila,731.0,Leppävaarankäytävä,3687.0,837,2019-06-08 00:20:28
26633,2019-06-08 00:32:53,263,Herttoniemen kirkko,258.0,Abraham Wetterin tie,1517.0,749,2019-06-08 00:20:20
26634,2019-06-08 00:44:22,39,Ooppera,68.0,Albertinkatu,2799.0,1437,2019-06-08 00:20:10
26635,2019-06-08 00:47:12,505,Westendinasema,609.0,Sepetlahdentie,4712.0,1616,2019-06-08 00:20:10
26636,2019-06-08 00:25:13,106,Korppaanmäentie,211.0,Haagan tori,1031.0,304,2019-06-08 00:20:08
26637,2019-06-08 00:34:10,217,Marttila,733.0,Läkkitori,3702.0,853,2019-06-08 00:19:53
26638,2019-06-08 00:27:00,37,Töölönkatu,34.0,Kansallismuseo,507.0,444,2019-06-08 00:19:35
26639,2019-06-08 00:19:58,263,Herttoniemen kirkko,263.0,Herttoniemen kirkko,2.0,25,2019-06-08 00:19:31
26640,2019-06-08 00:30:49,71,Hietaniemenkatu,22.0,Rautatientori / länsi,2078.0,685,2019-06-08 00:19:20
26641,2019-06-08 00:30:55,77,Nordenskiöldinaukio,95.0,Munkkiniemen aukio,2389.0,704,2019-06-08 00:19:06
26642,2019-06-08 00:46:37,116,Linnanmäki,257.0,Margareetankuja,5876.0,1647,2019-06-08 00:19:05
26643,2019-06-08 00:40:37,5,Sepänkatu,65.0,Hylkeenpyytäjänkatu,1272.0,1290,2019-06-08 00:19:04
26644,2019-06-08 00:27:17,75,Korjaamo,34.0,Kansallismuseo,1321.0,491,2019-06-08 00:19:01
26645,2019-06-08 00:25:35,67,Perämiehenkatu,1.0,Kaivopuisto,1448.0,396,2019-06-08 00:18:59
26646,2019-06-08 00:32:28,3,Kapteeninpuistikko,22.0,Rautatientori / länsi,1919.0,806,2019-06-08 00:18:57
26647,2019-06-08 00:25:07,54,Gyldenintie,55.0,Puistokaari,1397.0,371,2019-06-08 00:18:55
26648,2019-06-08 00:42:18,46,Diakoniapuisto,68.0,Albertinkatu,3746.0,1402,2019-06-08 00:18:54
26649,2019-06-08 00:24:58,229,Käskynhaltijantie,225.0,Maunula,1386.0,359,2019-06-08 00:18:54
26650,2019-06-08 00:30:19,73,Kesäkatu,46.0,Diakoniapuisto,1952.0,682,2019-06-08 00:18:52
26651,2019-06-08 00:21:45,212,Tunnelitie,212.0,Tunnelitie,1.0,173,2019-06-08 00:18:51
26652,2019-06-08 00:30:22,73,Kesäkatu,46.0,Diakoniapuisto,1950.0,688,2019-06-08 00:18:49
26653,2019-06-08 00:22:03,161,Eteläesplanadi,12.0,Kanavaranta,688.0,192,2019-06-08 00:18:47
26654,2019-06-08 00:47:02,541,"Aalto-yliopisto (M), Korkeakouluaukio",60.0,Porkkalankatu,6791.0,1696,2019-06-08 00:18:45
26655,2019-06-08 00:38:44,229,Käskynhaltijantie,111.0,Esterinportti,5398.0,1197,2019-06-08 00:18:45
26656,2019-06-08 00:23:59,76,Olympiastadion,38.0,Töölöntori,782.0,319,2019-06-08 00:18:35
26657,2019-06-08 00:42:04,46,Diakoniapuisto,68.0,Albertinkatu,3591.0,1410,2019-06-08 00:18:29
26658,2019-06-08 00:39:19,76,Olympiastadion,2.0,Laivasillankatu,3618.0,1248,2019-06-08 00:18:26
26659,2019-06-08 00:31:22,65,Hylkeenpyytäjänkatu,26.0,Kamppi (M),2314.0,681,2019-06-08 00:18:26
26660,2019-06-08 00:31:27,34,Kansallismuseo,45.0,Brahen kenttä,2411.0,778,2019-06-08 00:18:25
26661,2019-06-08 00:42:04,48,Mastokatu,36.0,Apollonkatu,4039.0,1417,2019-06-08 00:18:23
26662,2019-06-08 01:35:58,25,Narinkka,63.0,Jätkäsaarenlaituri,1639.0,444,2019-06-08 00:18:21
26663,2019-06-08 00:32:34,627,Piispansilta,573.0,Urheilupuisto (M),3148.0,857,2019-06-08 00:18:12
26664,2019-06-08 00:33:11,627,Piispansilta,653.0,Lukutori,3136.0,895,2019-06-08 00:18:12
26665,2019-06-08 00:32:21,65,Hylkeenpyytäjänkatu,30.0,Itämerentori,2923.0,853,2019-06-08 00:18:09
26666,2019-06-08 01:03:22,277,Marjaniemi,278.0,Puotilantie,8342.0,2711,2019-06-08 00:18:09
26667,2019-06-08 00:18:51,5,Sepänkatu,5.0,Sepänkatu,26.0,42,2019-06-08 00:18:05
26668,2019-06-08 00:23:55,58,Lauttasaarensilta,52.0,Heikkilänaukio,1178.0,361,2019-06-08 00:17:53
26669,2019-06-08 00:32:40,627,Piispansilta,573.0,Urheilupuisto (M),3150.0,885,2019-06-08 00:17:51
26670,2019-06-08 00:31:09,96,Huopalahdentie,208.0,Valimotie,2095.0,796,2019-06-08 00:17:48
26671,2019-06-08 00:25:27,20,Kaisaniemenpuisto,41.0,Ympyrätalo,1180.0,454,2019-06-08 00:17:48
26672,2019-06-08 01:55:26,70,Sammonpuistikko,19.0,Rautatientori / itä,13188.0,5865,2019-06-08 00:17:39
26673,2019-06-08 00:46:39,15,Ritarikatu,235.0,Katariina Saksilaisen katu,6893.0,1733,2019-06-08 00:17:38
26674,2019-06-08 00:41:00,1,Kaivopuisto,70.0,Sammonpuistikko,4878.0,1401,2019-06-08 00:17:37
26675,2019-06-08 00:33:07,111,Esterinportti,36.0,Apollonkatu,2817.0,931,2019-06-08 00:17:32
26676,2019-06-08 00:32:48,21,Töölönlahdenkatu,111.0,Esterinportti,3479.0,931,2019-06-08 00:17:16
26677,2019-06-08 00:43:57,77,Nordenskiöldinaukio,105.0,Tilkantori,3495.0,1599,2019-06-08 00:17:13
26678,2019-06-08 00:35:22,3,Kapteeninpuistikko,202.0,Merihaka,3312.0,1085,2019-06-08 00:17:12
26679,2019-06-08 00:40:53,1,Kaivopuisto,70.0,Sammonpuistikko,4739.0,1418,2019-06-08 00:17:11
26680,2019-06-08 00:24:05,39,Ooppera,73.0,Kesäkatu,1362.0,412,2019-06-08 00:17:09
26681,2019-06-08 00:33:17,513,Hakalehto,645.0,Piispankallio,2884.0,967,2019-06-08 00:17:09
26682,2019-06-08 01:46:11,111,Esterinportti,36.0,Apollonkatu,2764.0,5339,2019-06-08 00:17:08
26683,2019-06-08 00:35:54,19,Rautatientori / itä,111.0,Esterinportti,3381.0,1126,2019-06-08 00:17:03
26684,2019-06-08 00:24:09,23,Kiasma,16.0,Liisanpuistikko,1584.0,425,2019-06-08 00:16:59
26685,2019-06-08 00:23:39,39,Ooppera,73.0,Kesäkatu,1412.0,403,2019-06-08 00:16:54
26686,2019-06-08 00:22:20,547,Jämeräntaival,533.0,Tekniikantie,1041.0,322,2019-06-08 00:16:54
26687,2019-06-08 00:20:45,63,Jätkäsaarenlaituri,64.0,Tyynenmerenkatu,693.0,232,2019-06-08 00:16:47
26688,2019-06-08 00:35:36,27,Eerikinkatu,149.0,Toinen linja,2568.0,1135,2019-06-08 00:16:37
26689,2019-06-08 00:18:05,46,Diakoniapuisto,46.0,Diakoniapuisto,32.0,86,2019-06-08 00:16:33
26690,2019-06-08 00:35:54,3,Kapteeninpuistikko,202.0,Merihaka,3305.0,1157,2019-06-08 00:16:31
26691,2019-06-08 00:23:20,239,Viikin tiedepuisto,241.0,Agronominkatu,1519.0,406,2019-06-08 00:16:30
26692,2019-06-08 00:18:15,46,Diakoniapuisto,46.0,Diakoniapuisto,30.0,100,2019-06-08 00:16:30
26693,2019-06-08 00:49:04,84,Paciuksenkatu,565.0,Mankkaanaukio,9060.0,1953,2019-06-08 00:16:26
26694,2019-06-08 00:21:37,115,Venttiilikuja,119.0,Gebhardinaukio,1150.0,309,2019-06-08 00:16:26
26695,2019-06-08 00:49:20,71,Hietaniemenkatu,260.0,Herttoniemi (M),8512.0,1975,2019-06-08 00:16:24
26696,2019-06-08 00:23:53,625,Suomenlahdentie,619.0,Etuniementie,1112.0,447,2019-06-08 00:16:21
26697,2019-06-08 01:01:37,62,Messitytönkatu,565.0,Mankkaanaukio,10467.0,2711,2019-06-08 00:16:19
26698,2019-06-08 00:23:37,625,Suomenlahdentie,619.0,Etuniementie,1149.0,438,2019-06-08 00:16:17
26699,2019-06-08 00:23:38,541,"Aalto-yliopisto (M), Korkeakouluaukio",529.0,Keilaniemi (M),1419.0,441,2019-06-08 00:16:13
26700,2019-06-08 00:26:25,201,Länsisatamankuja,31.0,Marian sairaala,2184.0,616,2019-06-08 00:16:05
26701,2019-06-08 00:34:22,117,Brahen puistikko,127.0,Teurastamo,1886.0,1095,2019-06-08 00:16:03
26702,2019-06-08 00:46:31,532,Betonimies,711.0,Kirjurinkuja,5978.0,1826,2019-06-08 00:15:55
26703,2019-06-08 00:31:37,70,Sammonpuistikko,105.0,Tilkantori,4259.0,937,2019-06-08 00:15:53
26704,2019-06-08 00:19:42,555,Kalevalantie,559.0,Pohjankulma,604.0,225,2019-06-08 00:15:52
26705,2019-06-08 00:27:05,88,Kiskontie,211.0,Haagan tori,1892.0,676,2019-06-08 00:15:46
26706,2019-06-08 00:35:01,19,Rautatientori / itä,111.0,Esterinportti,3369.0,1154,2019-06-08 00:15:44
26707,2019-06-08 00:25:27,210,Pajamäki,751.0,Vallipolku,2838.0,582,2019-06-08 00:15:40
26708,2019-06-08 00:24:02,116,Linnanmäki,45.0,Brahen kenttä,1111.0,501,2019-06-08 00:15:39
26709,2019-06-08 00:24:41,19,Rautatientori / itä,202.0,Merihaka,1602.0,543,2019-06-08 00:15:39
26710,2019-06-08 00:30:59,277,Marjaniemi,277.0,Marjaniemi,1774.0,916,2019-06-08 00:15:39
26711,2019-06-08 00:23:42,116,Linnanmäki,43.0,Karhupuisto,1247.0,481,2019-06-08 00:15:37
26712,2019-06-08 00:25:23,44,Sörnäinen (M),124.0,Isoisänsilta,1964.0,585,2019-06-08 00:15:34
26713,2019-06-08 00:20:43,23,Kiasma,24.0,Mannerheimintie,306.0,304,2019-06-08 00:15:34
26714,2019-06-08 00:17:15,217,Marttila,217.0,Marttila,4.0,97,2019-06-08 00:15:33
26715,2019-06-08 00:32:10,19,Rautatientori / itä,122.0,Lintulahdenkatu,2675.0,995,2019-06-08 00:15:32
26716,2019-06-08 00:25:15,44,Sörnäinen (M),124.0,Isoisänsilta,1825.0,582,2019-06-08 00:15:29
26717,2019-06-08 00:24:29,149,Toinen linja,119.0,Gebhardinaukio,1707.0,536,2019-06-08 00:15:28
26718,2019-06-08 00:21:52,6,Hietalahdentori,161.0,Eteläesplanadi,1121.0,380,2019-06-08 00:15:27
26719,2019-06-08 00:25:40,25,Narinkka,63.0,Jätkäsaarenlaituri,1720.0,617,2019-06-08 00:15:22
26720,2019-06-08 00:19:07,36,Apollonkatu,71.0,Hietaniemenkatu,12.0,230,2019-06-08 00:15:13
26721,2019-06-08 00:23:24,116,Linnanmäki,43.0,Karhupuisto,1263.0,488,2019-06-08 00:15:12
26722,2019-06-08 00:34:49,34,Kansallismuseo,106.0,Korppaanmäentie,4107.0,1179,2019-06-08 00:15:09
26723,2019-06-08 00:17:16,41,Ympyrätalo,149.0,Toinen linja,368.0,126,2019-06-08 00:15:08
26724,2019-06-08 00:21:06,23,Kiasma,24.0,Mannerheimintie,318.0,354,2019-06-08 00:15:08
26725,2019-06-08 00:27:21,245,Kulosaari (M),264.0,Eränkävijäntori,2969.0,734,2019-06-08 00:15:06
26726,2019-06-08 00:31:32,44,Sörnäinen (M),116.0,Linnanmäki,1804.0,985,2019-06-08 00:15:06
26727,2019-06-08 00:20:41,23,Kiasma,24.0,Mannerheimintie,169.0,332,2019-06-08 00:15:05
26728,2019-06-08 00:20:39,23,Kiasma,24.0,Mannerheimintie,343.0,335,2019-06-08 00:15:00
26729,2019-06-08 00:26:25,8,Vanha kirkkopuisto,37.0,Töölönkatu,2135.0,684,2019-06-08 00:14:57
26730,2019-06-08 00:28:34,641,Komeetankatu,651.0,Suurpellonaukio,2699.0,819,2019-06-08 00:14:51
26731,2019-06-08 00:19:58,581,Niittykumpu (M),577.0,Olarinluoma,1259.0,304,2019-06-08 00:14:49
26732,2019-06-08 00:29:48,88,Kiskontie,211.0,Haagan tori,1939.0,901,2019-06-08 00:14:42
26733,2019-06-08 00:20:19,581,Niittykumpu (M),577.0,Olarinluoma,1233.0,332,2019-06-08 00:14:42
26734,2019-06-08 00:24:30,44,Sörnäinen (M),137.0,Arabian kauppakeskus,1866.0,586,2019-06-08 00:14:41
26735,2019-06-08 00:27:27,149,Toinen linja,88.0,Kiskontie,3802.0,767,2019-06-08 00:14:36
26736,2019-06-08 00:29:57,20,Kaisaniemenpuisto,201.0,Länsisatamankuja,3551.0,918,2019-06-08 00:14:34
26737,2019-06-08 00:22:29,44,Sörnäinen (M),40.0,Hakaniemi (M),1333.0,470,2019-06-08 00:14:33
26738,2019-06-08 00:23:11,627,Piispansilta,641.0,Komeetankatu,569.0,516,2019-06-08 00:14:31
26739,2019-06-08 00:30:49,127,Teurastamo,260.0,Herttoniemi (M),3677.0,976,2019-06-08 00:14:28
26740,2019-06-08 00:22:17,8,Vanha kirkkopuisto,64.0,Tyynenmerenkatu,1686.0,474,2019-06-08 00:14:18
26741,2019-06-08 00:24:05,140,Verkatehtaanpuisto,239.0,Viikin tiedepuisto,2589.0,583,2019-06-08 00:14:17
26742,2019-06-08 00:18:32,84,Paciuksenkatu,95.0,Munkkiniemen aukio,1061.0,255,2019-06-08 00:14:12
26743,2019-06-08 00:32:27,140,Verkatehtaanpuisto,240.0,Viikin normaalikoulu,3824.0,1092,2019-06-08 00:14:10
26744,2019-06-08 00:22:10,78,Messeniuksenkatu,78.0,Messeniuksenkatu,134.0,486,2019-06-08 00:13:59
26745,2019-06-08 00:33:20,13,Merisotilaantori,16.0,Liisanpuistikko,1934.0,1161,2019-06-08 00:13:52
26746,2019-06-08 00:28:31,121,Vilhonvuorenkatu,138.0,Arabiankatu,3007.0,875,2019-06-08 00:13:51
26747,2019-06-08 00:29:33,37,Töölönkatu,111.0,Esterinportti,2987.0,942,2019-06-08 00:13:46
26748,2019-06-08 00:19:53,625,Suomenlahdentie,609.0,Sepetlahdentie,1014.0,363,2019-06-08 00:13:45
26749,2019-06-08 00:23:14,12,Kanavaranta,121.0,Vilhonvuorenkatu,2468.0,566,2019-06-08 00:13:43
26750,2019-06-08 01:55:35,33,Kauppakorkeakoulu,19.0,Rautatientori / itä,12942.0,6108,2019-06-08 00:13:42
26751,2019-06-08 00:27:14,11,Unioninkatu,34.0,Kansallismuseo,1632.0,822,2019-06-08 00:13:31
26752,2019-06-08 00:22:28,1,Kaivopuisto,19.0,Rautatientori / itä,1925.0,534,2019-06-08 00:13:29
26753,2019-06-08 00:22:46,34,Kansallismuseo,63.0,Jätkäsaarenlaituri,1714.0,555,2019-06-08 00:13:28
26754,2019-06-08 00:19:23,12,Kanavaranta,202.0,Merihaka,1388.0,378,2019-06-08 00:13:00
26755,2019-06-08 00:19:07,64,Tyynenmerenkatu,61.0,Länsisatamankatu,1353.0,365,2019-06-08 00:12:58
26756,2019-06-08 00:36:26,73,Kesäkatu,35.0,Cygnaeuksenkatu,1447.0,1404,2019-06-08 00:12:58
26757,2019-06-08 00:25:04,283,Alakiventie,281.0,Puotila (M),1509.0,723,2019-06-08 00:12:56
26758,2019-06-08 00:23:26,46,Diakoniapuisto,63.0,Jätkäsaarenlaituri,3704.0,631,2019-06-08 00:12:54
26759,2019-06-08 00:22:11,76,Olympiastadion,41.0,Ympyrätalo,1862.0,553,2019-06-08 00:12:53
26760,2019-06-08 00:18:54,64,Tyynenmerenkatu,61.0,Länsisatamankatu,1392.0,359,2019-06-08 00:12:51
26761,2019-06-08 00:15:21,4,Viiskulma,3.0,Kapteeninpuistikko,555.0,165,2019-06-08 00:12:35
26762,2019-06-08 00:39:23,66,Ehrenströmintie,36.0,Apollonkatu,4384.0,1608,2019-06-08 00:12:34
26763,2019-06-08 00:26:10,76,Olympiastadion,63.0,Jätkäsaarenlaituri,2909.0,769,2019-06-08 00:12:32
26764,2019-06-08 00:14:56,231,Siltavoudintie,229.0,Käskynhaltijantie,371.0,144,2019-06-08 00:12:27
26765,2019-06-08 00:18:16,12,Kanavaranta,202.0,Merihaka,1404.0,352,2019-06-08 00:12:21
26766,2019-06-08 00:22:47,77,Nordenskiöldinaukio,21.0,Töölönlahdenkatu,0.0,627,2019-06-08 00:12:15
26767,2019-06-08 00:18:55,134,Haukilahdenkatu,127.0,Teurastamo,1286.0,398,2019-06-08 00:12:14
26768,2019-06-08 00:21:45,232,Oulunkylän asema,237.0,Aulangontie,2013.0,567,2019-06-08 00:12:13
26769,2019-06-08 00:21:42,12,Kanavaranta,40.0,Hakaniemi (M),1741.0,567,2019-06-08 00:12:11
26770,2019-06-08 00:21:11,45,Brahen kenttä,75.0,Korjaamo,1829.0,537,2019-06-08 00:12:11
26771,2019-06-08 00:36:48,66,Ehrenströmintie,36.0,Apollonkatu,4210.0,1482,2019-06-08 00:12:02
26772,2019-06-08 00:27:10,121,Vilhonvuorenkatu,138.0,Arabiankatu,3026.0,907,2019-06-08 00:11:59
26773,2019-06-08 00:39:30,37,Töölönkatu,142.0,Koskelantie,4316.0,1648,2019-06-08 00:11:58
26774,2019-06-08 00:18:50,134,Haukilahdenkatu,127.0,Teurastamo,1298.0,411,2019-06-08 00:11:57
26775,2019-06-08 00:59:11,280,Puotilan ostoskeskus,280.0,Puotilan ostoskeskus,1457.0,2834,2019-06-08 00:11:54
26776,2019-06-08 00:23:07,39,Ooppera,22.0,Rautatientori / länsi,1568.0,678,2019-06-08 00:11:45
26777,2019-06-08 00:14:42,35,Cygnaeuksenkatu,36.0,Apollonkatu,455.0,174,2019-06-08 00:11:43
26778,2019-06-08 00:25:31,49,Annankatu,46.0,Diakoniapuisto,3018.0,828,2019-06-08 00:11:39
26779,2019-06-08 00:15:22,22,Rautatientori / länsi,34.0,Kansallismuseo,655.0,223,2019-06-08 00:11:37
26780,2019-06-08 00:24:16,140,Verkatehtaanpuisto,239.0,Viikin tiedepuisto,2698.0,765,2019-06-08 00:11:29
26781,2019-06-08 00:20:29,555,Kalevalantie,513.0,Hakalehto,1954.0,551,2019-06-08 00:11:14
26782,2019-06-08 00:17:57,259,Petter Wetterin tie,268.0,Porolahden koulu,1520.0,392,2019-06-08 00:11:09
26783,2019-06-08 00:32:39,120,Mäkelänkatu,13.0,Merisotilaantori,4302.0,1291,2019-06-08 00:11:07
26784,2019-06-08 00:15:51,741,Gransinmäki,737.0,Muurarinkuja,794.0,277,2019-06-08 00:11:06
26785,2019-06-08 00:18:13,20,Kaisaniemenpuisto,41.0,Ympyrätalo,1377.0,427,2019-06-08 00:11:03
26786,2019-06-08 00:19:22,57,Lauttasaaren ostoskeskus,30.0,Itämerentori,1811.0,500,2019-06-08 00:11:00
26787,2019-06-08 00:17:08,80,Jäähalli,77.0,Nordenskiöldinaukio,679.0,367,2019-06-08 00:10:54
26788,2019-06-08 00:17:36,8,Vanha kirkkopuisto,22.0,Rautatientori / länsi,833.0,397,2019-06-08 00:10:54
26789,2019-06-08 00:20:53,89,Tilkanvierto,101.0,Munkkivuoren ostoskeskus,1967.0,606,2019-06-08 00:10:46
26790,2019-06-08 00:27:11,25,Narinkka,162.0,Leppäsuonaukio,665.0,983,2019-06-08 00:10:43
26791,2019-06-08 00:18:12,20,Kaisaniemenpuisto,41.0,Ympyrätalo,1400.0,452,2019-06-08 00:10:37
26792,2019-06-08 00:29:18,22,Rautatientori / länsi,56.0,Luoteisväylä,5388.0,1116,2019-06-08 00:10:37
26793,2019-06-08 00:15:38,82,Töölöntulli,84.0,Paciuksenkatu,706.0,297,2019-06-08 00:10:36
26794,2019-06-08 00:23:54,86,Kuusitie,213.0,Huopalahden asema,2820.0,798,2019-06-08 00:10:35
26795,2019-06-08 00:30:38,70,Sammonpuistikko,57.0,Lauttasaaren ostoskeskus,3389.0,1205,2019-06-08 00:10:29
26796,2019-06-08 00:18:53,45,Brahen kenttä,115.0,Venttiilikuja,1191.0,507,2019-06-08 00:10:25
26797,2019-06-08 00:16:57,34,Kansallismuseo,76.0,Olympiastadion,1333.0,399,2019-06-08 00:10:17
26798,2019-06-08 00:11:03,140,Verkatehtaanpuisto,140.0,Verkatehtaanpuisto,0.0,47,2019-06-08 00:10:14
26799,2019-06-08 00:24:49,17,Varsapuistikko,124.0,Isoisänsilta,3203.0,872,2019-06-08 00:10:13
26800,2019-06-08 00:18:52,591,Mellstenintie,585.0,Haukilahdenaukio,878.0,515,2019-06-08 00:10:13
26801,2019-06-08 00:21:30,41,Ympyrätalo,7.0,Designmuseo,2031.0,682,2019-06-08 00:10:03
26802,2019-06-08 00:33:10,1,Kaivopuisto,124.0,Isoisänsilta,5143.0,1390,2019-06-08 00:09:57
26803,2019-06-08 00:35:01,8,Vanha kirkkopuisto,82.0,Töölöntulli,4016.0,1507,2019-06-08 00:09:50
26804,2019-06-08 00:26:26,11,Unioninkatu,63.0,Jätkäsaarenlaituri,1903.0,998,2019-06-08 00:09:44
26805,2019-06-08 00:30:22,140,Verkatehtaanpuisto,240.0,Viikin normaalikoulu,4003.0,1235,2019-06-08 00:09:40
26806,2019-06-08 00:35:04,146,Pohjolanaukio,106.0,Korppaanmäentie,4504.0,1520,2019-06-08 00:09:39
26807,2019-06-08 00:35:04,8,Vanha kirkkopuisto,82.0,Töölöntulli,4006.0,1521,2019-06-08 00:09:39
26808,2019-06-08 00:14:09,256,Herttoniemenranta,254.0,Agnetankuja,953.0,268,2019-06-08 00:09:36
26809,2019-06-08 00:37:33,57,Lauttasaaren ostoskeskus,36.0,Apollonkatu,3473.0,1686,2019-06-08 00:09:23
26810,2019-06-08 00:32:59,218,Pohjois-Haagan asema,725.0,Rummunlyöjänkatu,5298.0,1415,2019-06-08 00:09:21
26811,2019-06-08 00:36:08,69,Kalevankatu,14.0,Senaatintori,2405.0,1603,2019-06-08 00:09:20
26812,2019-06-08 00:33:02,129,Pernajantie,89.0,Tilkanvierto,4827.0,1425,2019-06-08 00:09:13
26813,2019-06-08 00:27:12,531,Keilaranta,86.0,Kuusitie,4819.0,1079,2019-06-08 00:09:10
26814,2019-06-08 00:19:14,43,Karhupuisto,116.0,Linnanmäki,1367.0,604,2019-06-08 00:09:08
26815,2019-06-08 00:26:10,44,Sörnäinen (M),82.0,Töölöntulli,3434.0,1025,2019-06-08 00:09:02
26816,2019-06-08 00:11:50,573,Urheilupuisto (M),579.0,Niittymaa,536.0,161,2019-06-08 00:09:02
26817,2019-06-08 00:19:53,581,Niittykumpu (M),651.0,Suurpellonaukio,2596.0,648,2019-06-08 00:08:51
26818,2019-06-08 00:12:31,44,Sörnäinen (M),46.0,Diakoniapuisto,1067.0,220,2019-06-08 00:08:47
26819,2019-06-08 00:17:40,17,Varsapuistikko,123.0,Näkinsilta,1310.0,531,2019-06-08 00:08:45
26820,2019-06-08 00:09:01,218,Pohjois-Haagan asema,218.0,Pohjois-Haagan asema,0.0,16,2019-06-08 00:08:40
26821,2019-06-08 00:30:32,591,Mellstenintie,513.0,Hakalehto,3502.0,1317,2019-06-08 00:08:34
26822,2019-06-08 00:17:58,39,Ooppera,25.0,Narinkka,1480.0,561,2019-06-08 00:08:29
26823,2019-06-08 00:25:19,22,Rautatientori / länsi,25.0,Narinkka,1233.0,1008,2019-06-08 00:08:24
26824,2019-06-08 00:15:16,67,Perämiehenkatu,19.0,Rautatientori / itä,1625.0,407,2019-06-08 00:08:24
26825,2019-06-08 00:22:00,38,Töölöntori,44.0,Sörnäinen (M),2507.0,820,2019-06-08 00:08:19
26826,2019-06-08 00:28:05,78,Messeniuksenkatu,7.0,Designmuseo,3224.0,1185,2019-06-08 00:08:14
26827,2019-06-08 00:29:33,109,Hertanmäenkatu,4.0,Viiskulma,5907.0,1277,2019-06-08 00:08:14
26828,2019-06-08 00:15:13,67,Perämiehenkatu,19.0,Rautatientori / itä,1664.0,418,2019-06-08 00:08:13
